Sample Rate,8265
Sample Number,Amplitude
761,138
762,134
763,139
764,142
765,152
766,165
767,162
768,157
769,161
770,168
771,165
772,166
773,174
774,175
775,180
776,179
777,173
778,171
779,168
780,161
781,146
782,135
783,128
784,120
785,120
786,119
787,113
788,115
789,120
790,112
791,113
792,129
793,140
794,142
795,143
796,143
797,131
798,126
799,132
800,132
801,136
802,145
803,144
804,142
805,150
806,153
807,153
808,163
809,163
810,154
811,148
812,148
813,143
814,134
815,135
816,126
817,112
818,104
819,103
820,102
821,103
822,105
823,92
824,86
825,96
826,101
827,102
828,108
829,113
830,114
831,120
832,119
833,116
834,121
835,133
836,135
837,131
838,135
839,129
840,121
841,122
842,129
843,131
844,131
845,143
846,141
847,126
848,130
849,132
850,118
851,113
852,116
853,104
854,83
855,77
856,74
857,70
858,78
859,82
860,71
861,78
862,96
863,103
864,110
865,115
866,114
867,103
868,100
869,106
870,104
871,110
872,124
873,121
874,110
875,112
876,118
877,121
878,123
879,119
880,109
881,108
882,118
883,109
884,92
885,88
886,85
887,81
888,74
889,73
890,76
891,80
892,85
893,82
894,69
895,65
896,77
897,85
898,86
899,96
900,103
901,102
902,103
903,107
904,116
905,124
906,135
907,141
908,138
909,135
910,129
911,120
912,120
913,123
914,121
915,112
916,114
917,121
918,116
919,117
920,118
921,106
922,93
923,90
924,94
925,89
926,86
927,88
928,85
929,89
930,100
931,102
932,108
933,122
934,125
935,113
936,107
937,119
938,137
939,144
940,140
941,142
942,145
943,151
944,150
945,141
946,144
947,153
948,154
949,138
950,128
951,126
952,119
953,117
954,115
955,100
956,89
957,105
958,112
959,107
960,107
961,109
962,110
963,113
964,119
965,125
966,132
967,118
968,136
969,117
970,110
971,140
972,129
973,143
974,163
975,168
976,168
977,162
978,173
979,156
980,143
981,168
982,166
983,144
984,142
985,155
986,147
987,131
988,129
989,130
990,123
991,118
992,119
993,123
994,129
995,131
996,119
997,110
998,128
999,146
1000,155
1001,146
1002,160
1003,155
1004,152
1005,161
1006,156
1007,163
1008,157
1009,172
1010,148
1011,154
1012,160
1013,156
1014,160
1015,162
1016,160
1017,141
1018,150
1019,150
1020,142
1021,147
1022,128
1023,114
1024,108
1025,99
1026,108
1027,96
1028,92
1029,106
1030,123
1031,131
1032,130
1033,137
1034,129
1035,116
1036,119
1037,130
1038,137
1039,143
1040,141
1041,145
1042,143
1043,153
1044,144
1045,132
1046,157
1047,136
1048,131
1049,124
1050,122
1051,124
1052,112
1053,94
1054,100
1055,108
1056,104
1057,131
1058,103
1059,96
1060,101
1061,82
1062,85
1063,90
1064,105
1065,105
1066,113
1067,145
1068,125
1069,119
1070,115
1071,123
1072,133
1073,137
1074,146
1075,140
1076,141
1077,139
1078,124
1079,101
1080,106
1081,101
1082,104
1083,105
1084,105
1085,101
1086,116
1087,113
1088,85
1089,80
1090,65
1091,83
1092,88
1093,91
1094,102
1095,88
1096,96
1097,98
1098,105
1099,122
1100,121
1101,120
1102,100
1103,84
1104,89
1105,100
1106,110
1107,117
1108,122
1109,113
1110,115
1111,118
1112,124
1113,114
1114,106
1115,89
1116,73
1117,71
1118,70
1119,74
1120,68
1121,67
1122,87
